"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.52",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","768",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APRICOTS","APRICOTS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,600",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","APRICOTS","APRICOTS, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,940",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","ASPARAGUS","ASPARAGUS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","438",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","ASPARAGUS","ASPARAGUS, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","5,490",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","AVOCADOS","AVOCADOS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","6,970",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEANS","BEANS, SNAP, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","738",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","BROCCOLI","BROCCOLI, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","158",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","97.9",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","156",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHERRIES","CHERRIES, SWEET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","7,680",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHERRIES","CHERRIES, TART - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.19",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","CRANBERRIES","CRANBERRIES - PRICE RECEIVED, PARITY, MEASURED IN $ / BARREL","TOTAL","NOT SPECIFIED","119",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","DATES","DATES - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","8,830",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","37.8",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPES","GRAPES, WINE TYPE, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,010",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAZELNUTS","HAZELNUTS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","8,270",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","KIWIFRUIT","KIWIFRUIT - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","5,230",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","77.5",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","97.9",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","MELONS","MELONS, HONEYDEW - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","77.9",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","NECTARINES","NECTARINES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,260",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, (EXCL CRUSHED) - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, CANNED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,040",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, CRUSHED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","2,360",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","53.8",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","40.1",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.67",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,190",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","2,280",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEAS","PEAS, GREEN, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,080",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PECANS","PECANS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","6.79",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PISTACHIOS","PISTACHIOS - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","9.39",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PLUMS","PLUMS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,370",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","POTATOES","POTATOES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","39.7",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PRUNES","PRUNES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","965",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","PRUNES","PRUNES, PROCESSING, DRIED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON, DRY BASIS","TOTAL","NOT SPECIFIED","6,830",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","386",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","153",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","106",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET CORN","SWEET CORN, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","335",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET POTATOES","SWEET POTATOES - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","76.1",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","TANGERINES","TANGERINES - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","79.4",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","TOMATOES","TOMATOES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","151",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","TOMATOES","TOMATOES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","298",""
"SURVEY","2022","NOV","","NATIONAL","US TOTAL","","","","","","","","00000000","","WALNUTS","WALNUTS, ENGLISH - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","7,640",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","9.16",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.52",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","768",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APRICOTS","APRICOTS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,600",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","APRICOTS","APRICOTS, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,940",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","ASPARAGUS","ASPARAGUS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","438",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","ASPARAGUS","ASPARAGUS, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","5,490",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","AVOCADOS","AVOCADOS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","6,970",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEANS","BEANS, SNAP, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","738",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","BROCCOLI","BROCCOLI, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","158",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","97.9",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","156",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","79",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHERRIES","CHERRIES, SWEET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","7,680",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHERRIES","CHERRIES, TART - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.19",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","CRANBERRIES","CRANBERRIES - PRICE RECEIVED, PARITY, MEASURED IN $ / BARREL","TOTAL","NOT SPECIFIED","119",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","DATES","DATES - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","8,830",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","37.8",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPES","GRAPES, WINE TYPE, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,000",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAZELNUTS","HAZELNUTS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","8,270",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","KIWIFRUIT","KIWIFRUIT - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","5,230",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","77.5",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","97.9",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","MELONS","MELONS, HONEYDEW - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","77.9",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","NECTARINES","NECTARINES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,260",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, (EXCL CRUSHED) - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,500",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, CANNED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,040",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","OLIVES","OLIVES, PROCESSING, CRUSHED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","2,360",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","ONIONS","ONIONS, DRY - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","53.8",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","ORANGES","ORANGES - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","40",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PAPAYAS","PAPAYAS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.67",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEACHES","PEACHES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,190",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEARS","PEARS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","2,280",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PEAS","PEAS, GREEN, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,080",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PECANS","PECANS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","6.79",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PISTACHIOS","PISTACHIOS - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","9.38",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PLUMS","PLUMS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,370",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","POTATOES","POTATOES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","39.7",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PRUNES","PRUNES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","964",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","PRUNES","PRUNES, PROCESSING, DRIED - PRICE RECEIVED, PARITY, MEASURED IN $ / TON, DRY BASIS","TOTAL","NOT SPECIFIED","6,820",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","386",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","153",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET CORN","SWEET CORN, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","106",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET CORN","SWEET CORN, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","335",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","SWEET POTATOES","SWEET POTATOES - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","TANGERINES","TANGERINES - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","79.4",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","TOMATOES","TOMATOES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","151",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","TOMATOES","TOMATOES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","297",""
"SURVEY","2022","OCT","","NATIONAL","US TOTAL","","","","","","","","00000000","","WALNUTS","WALNUTS, ENGLISH - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","7,640",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","ALMONDS","ALMONDS - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","9.11",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.51",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APPLES","APPLES, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","763",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APRICOTS","APRICOTS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","4,570",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","APRICOTS","APRICOTS, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","1,930",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","ASPARAGUS","ASPARAGUS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","435",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","ASPARAGUS","ASPARAGUS, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","5,460",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","AVOCADOS","AVOCADOS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","6,930",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","BEANS","BEANS, SNAP, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","734",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","BROCCOLI","BROCCOLI, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","157",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CARROTS","CARROTS, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","97.4",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CAULIFLOWER","CAULIFLOWER, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","155",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CELERY","CELERY, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","78.6",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHERRIES","CHERRIES, SWEET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","7,630",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CHERRIES","CHERRIES, TART - PRICE RECEIVED, PARITY, MEASURED IN $ / LB","TOTAL","NOT SPECIFIED","1.18",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","CRANBERRIES","CRANBERRIES - PRICE RECEIVED, PARITY, MEASURED IN $ / BARREL","TOTAL","NOT SPECIFIED","118",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","DATES","DATES - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","8,780",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPEFRUIT","GRAPEFRUIT - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","37.6",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","GRAPES","GRAPES, WINE TYPE, PROCESSING - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","2,990",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","HAZELNUTS","HAZELNUTS - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","8,220",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","KIWIFRUIT","KIWIFRUIT - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","5,200",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","LEMONS","LEMONS - PRICE RECEIVED, PARITY, MEASURED IN $ / BOX","TOTAL","NOT SPECIFIED","77.1",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","LETTUCE","LETTUCE, HEAD - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","97.4",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","MELONS","MELONS, HONEYDEW - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT","TOTAL","NOT SPECIFIED","77.4",""
"SURVEY","2022","SEP","","NATIONAL","US TOTAL","","","","","","","","00000000","","NECTARINES","NECTARINES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / TON","TOTAL","NOT SPECIFIED","3,240",""
